,Ref,,,,,APTMS,,,,
Time,100pc10int,50pc10int,50pc7int,50pc6int,10pct7int,100pct10int,50pct10int,50pct7int,50pct6int,10pct7int
7823.36,0,1,1,6,14,1,0,2,7,6
7823.872,1,1,2,4,11,3,0,1,4,5
7824.384,0,0,0,6,16,0,3,0,5,4
7824.896,0,2,2,4,6,0,3,4,4,3
7825.408,0,0,2,7,16,0,3,2,8,10
7825.92,1,0,5,6,14,0,0,2,6,7
7826.432,0,0,1,12,16,1,1,3,2,2
7826.944,0,0,4,5,14,0,0,0,3,5
7827.456,0,0,4,15,5,1,2,1,5,5
7827.968,0,2,3,7,7,0,1,3,5,5
7828.48,0,2,1,9,17,0,2,1,6,7
7828.992,0,1,5,6,12,1,0,0,3,4
7829.504,0,1,4,5,9,0,1,3,5,8
7830.016,0,1,1,9,13,1,1,3,4,12
7830.528,0,1,4,12,9,0,0,1,5,5
7831.04,0,0,3,8,22,0,1,2,4,6
7831.552,0,1,5,8,5,0,1,1,4,5
7832.064,0,1,2,6,13,0,0,0,4,5
7832.576,0,0,0,5,12,1,1,0,6,6
7833.088,1,1,1,14,12,0,0,1,3,2
7833.6,2,0,3,7,13,0,0,2,4,5
7834.112,0,0,3,9,14,0,0,1,6,9
7834.624,0,0,4,6,12,0,1,3,4,9
7835.136,2,0,2,7,13,1,1,1,5,6
7835.648,0,1,2,6,12,1,0,2,7,9
7836.16,1,0,1,10,11,1,0,3,4,7
7836.672,1,1,6,3,10,0,0,4,4,4
7837.184,0,1,5,4,18,0,0,2,6,6
7837.696,0,1,2,6,16,0,1,4,6,8
7838.208,0,0,0,9,12,0,0,0,2,5
7838.72,0,0,1,7,18,0,0,6,2,8
7839.232,0,1,4,9,12,0,1,4,3,6
7839.744,1,0,5,6,14,0,0,2,8,8
7840.256,0,0,1,10,15,0,2,2,6,12
7840.768,1,1,4,4,12,1,2,4,2,7
7841.28,1,1,5,8,16,0,1,1,2,2
7841.792,0,2,5,2,15,1,1,1,2,11
7842.304,1,0,0,6,10,0,1,4,3,12
7842.816,1,0,0,9,16,0,4,1,4,11
7843.328,0,1,3,9,15,0,2,2,2,6
7843.84,2,2,2,3,13,0,1,1,2,8
7844.352,0,1,2,5,10,0,1,3,4,5
7844.864,0,1,1,8,11,0,0,1,2,11
7845.376,1,0,5,11,19,1,1,4,4,9
7845.888,0,0,1,6,12,0,1,2,8,5
7846.4,0,1,2,5,15,0,1,1,6,8
7846.912,0,2,5,8,13,0,1,3,4,5
7847.424,1,1,1,9,15,0,2,1,3,7
7847.936,2,0,1,6,10,0,1,3,3,4
7848.448,0,0,1,7,14,0,0,5,5,5
7848.96,0,2,1,2,8,0,0,4,5,9
7849.472,1,3,2,3,13,0,3,2,2,5
7849.984,0,0,2,6,9,0,0,2,3,13
7850.496,1,1,2,3,10,0,1,3,2,5
7851.008,1,3,4,5,16,0,1,2,8,7
7851.52,0,0,3,5,15,1,1,0,0,12
7852.032,1,0,4,4,15,0,1,3,6,6
7852.544,1,1,1,11,14,3,1,1,5,15
7853.056,0,2,4,12,17,0,1,2,5,3
7853.568,0,1,3,6,13,0,1,4,3,7
7854.08,0,0,5,11,9,0,0,3,5,6
7854.592,1,0,4,10,12,1,1,4,1,6
7855.104,0,0,3,8,22,0,0,3,5,7
7855.616,0,0,3,8,7,0,0,1,4,7
7856.128,0,0,2,8,12,0,0,0,3,11
7856.64,0,0,0,2,10,1,0,2,2,8
7857.152,1,0,2,5,10,0,0,1,4,5
7857.664,1,0,1,4,8,2,1,2,3,6
7858.176,0,2,1,4,10,0,2,0,3,4
7858.688,0,1,2,6,13,1,2,1,6,4
7859.2,0,4,1,5,14,0,1,4,2,10
7859.712,0,0,6,8,9,1,0,9,4,5
7860.224,2,1,1,5,8,1,0,2,5,9
7860.736,0,0,2,5,11,0,2,1,3,8
7861.248,0,0,1,9,18,1,0,3,2,6
7861.76,0,0,1,3,12,0,1,3,5,9
7862.272,0,0,1,9,13,0,0,2,5,9
7862.784,0,1,3,6,14,0,1,0,5,5
7863.296,0,0,1,5,14,0,0,2,3,4
7863.808,0,1,3,12,11,0,1,6,2,7
7864.32,0,0,2,8,12,0,0,4,2,9
7864.832,0,0,2,13,14,1,1,2,3,8
7865.344,0,1,3,5,20,0,0,4,3,2
7865.856,0,1,3,7,9,0,0,3,6,11
7866.368,1,0,3,2,16,0,1,2,4,6
7866.88,0,0,2,4,8,1,1,2,1,9
7867.392,1,2,2,6,9,0,2,5,2,6
7867.904,0,2,4,7,16,1,1,2,6,10
7868.416,1,0,3,8,21,0,1,0,4,7
7868.928,0,1,1,4,12,0,0,2,4,5
7869.44,0,0,4,3,13,0,1,3,2,5
7869.952,1,0,5,4,15,0,2,1,4,11
7870.464,1,0,4,6,14,1,2,2,6,4
7870.976,1,0,3,4,5,0,0,3,4,8
7871.488,0,2,1,3,13,0,0,2,6,6
7872,0,0,1,8,20,0,0,0,7,10
7872.512,0,0,5,6,19,0,1,0,4,8
7873.024,0,0,3,6,13,0,1,2,4,12
7873.536,0,2,2,4,18,2,2,0,5,9
7874.048,1,2,1,9,12,0,0,4,1,5
7874.56,0,1,3,11,16,0,1,3,4,9
7875.072,0,0,6,7,13,0,1,1,6,14
7875.584,0,1,3,10,5,0,0,4,5,5
7876.096,0,0,0,5,12,0,0,1,4,8
7876.608,0,0,3,9,7,0,1,4,4,6
7877.12,0,2,4,4,17,1,1,0,3,5
7877.632,0,2,6,10,13,1,1,2,2,7
7878.144,1,0,5,7,13,2,1,4,3,5
7878.656,0,0,2,2,14,0,0,5,3,11
7879.168,0,0,3,7,17,0,0,1,6,8
7879.68,0,1,2,7,20,0,0,6,1,7
7880.192,0,0,4,6,17,1,1,2,2,6
7880.704,2,0,3,8,12,0,0,1,3,9
7881.216,1,0,0,9,12,0,1,4,4,8
7881.728,1,1,2,6,9,0,0,1,2,3
7882.24,0,1,7,5,14,0,0,1,5,6
7882.752,0,1,3,5,13,0,1,3,1,9
7883.264,1,1,5,7,13,0,0,1,5,0
7883.776,0,0,3,13,15,0,0,2,0,12
7884.288,0,0,2,7,13,0,1,2,5,10
7884.8,0,1,4,9,12,0,2,2,3,6
7885.312,0,3,5,8,11,0,1,3,5,10
7885.824,0,0,2,6,18,0,3,3,5,1
7886.336,1,0,3,10,7,0,0,6,8,9
7886.848,1,0,2,9,14,0,1,1,5,6
7887.36,0,1,1,5,11,1,1,4,3,3
7887.872,0,0,0,8,10,0,3,3,3,7
7888.384,1,0,2,8,15,0,1,1,7,7
7888.896,0,1,3,3,10,1,2,3,4,8
7889.408,1,1,5,11,17,1,2,0,1,8
7889.92,1,0,1,3,9,1,2,2,3,5
7890.432,0,1,4,7,15,2,1,2,3,7
7890.944,0,2,3,5,11,0,1,3,4,11
7891.456,1,1,1,6,13,0,0,4,3,4
7891.968,0,0,2,2,23,0,0,5,0,7
7892.48,1,0,3,6,7,1,0,2,4,6
7892.992,1,0,3,11,9,0,1,2,7,6
7893.504,0,0,3,6,20,0,0,5,4,7
7894.016,0,0,3,3,15,0,1,0,5,7
7894.528,1,0,2,13,9,0,0,3,3,6
7895.04,1,0,6,7,16,0,0,2,1,6
7895.552,0,0,2,8,17,0,3,5,5,4
7896.064,0,0,1,5,19,0,1,1,4,9
7896.576,0,2,5,8,7,0,0,3,3,5
7897.088,0,1,2,4,11,0,1,2,4,8
7897.6,0,1,1,9,10,1,1,1,2,9
7898.112,0,1,3,5,11,0,2,2,3,9
7898.624,0,1,4,4,11,0,0,6,0,2
7899.136,1,0,5,6,18,0,1,1,5,9
7899.648,0,1,4,9,8,0,0,1,4,10
7900.16,1,2,1,12,19,0,1,9,0,3
7900.672,0,0,4,8,15,0,3,1,5,10
7901.184,0,3,3,12,13,2,2,2,9,2
7901.696,0,1,1,6,18,0,0,4,2,10
7902.208,0,0,5,6,13,0,1,1,1,0
7902.72,0,1,1,7,11,0,0,1,5,5
7903.232,0,0,2,15,18,0,1,1,5,11
7903.744,0,1,1,9,14,0,0,2,5,4
7904.256,0,0,4,8,4,0,0,3,3,6
7904.768,1,1,1,6,8,0,0,6,3,11
7905.28,0,1,3,8,10,0,1,2,4,6
7905.792,0,0,2,7,11,1,0,3,4,6
7906.304,2,0,1,9,10,0,0,3,0,8
7906.816,0,0,2,8,11,0,0,3,4,9
7907.328,1,1,1,6,17,0,0,3,3,10
7907.84,0,0,3,5,14,0,0,2,3,4
7908.352,0,1,1,9,16,0,1,1,7,10
7908.864,0,0,2,13,19,0,2,2,5,3
7909.376,1,0,2,5,14,1,0,3,4,12
7909.888,0,2,1,8,12,0,0,1,3,6
7910.4,0,1,1,5,14,0,2,4,3,10
7910.912,0,0,3,8,14,0,0,4,5,6
7911.424,0,1,1,4,18,0,0,3,3,11
7911.936,3,0,2,8,10,0,0,4,5,10
7912.448,0,1,6,8,7,0,0,1,4,5
7912.96,0,1,3,13,14,0,1,2,4,4
7913.472,1,1,2,10,9,0,0,2,4,7
7913.984,0,0,4,7,15,0,0,5,4,5
7914.496,0,1,4,7,10,0,1,3,8,6
7915.008,0,0,2,6,16,0,1,5,3,5
7915.52,0,1,3,9,10,0,0,0,3,5
7916.032,0,0,5,10,18,1,1,2,4,11
7916.544,1,3,0,6,14,0,0,3,4,4
7917.056,1,1,1,7,11,0,0,6,3,2
7917.568,0,1,2,5,15,0,1,1,5,6
7918.08,0,0,3,5,7,1,0,1,2,7
7918.592,0,1,3,10,17,0,0,4,3,9
7919.104,0,1,1,11,11,1,1,4,5,5
7919.616,0,0,3,8,15,1,0,3,5,5
7920.128,0,0,4,5,16,0,0,5,7,7
7920.64,0,1,1,3,15,0,1,4,3,6
7921.152,2,2,3,7,14,1,1,3,6,10
7921.664,0,0,3,4,12,0,1,2,4,8
7922.176,1,2,6,8,11,1,1,6,4,12
7922.688,0,2,2,6,12,0,0,2,9,6
7923.2,0,0,3,7,13,0,0,1,3,8
7923.712,2,0,2,6,12,1,0,2,2,5
7924.224,1,2,2,8,15,0,0,2,4,6
7924.736,0,1,1,5,17,0,0,0,4,7
7925.248,0,1,2,7,14,1,1,4,7,8
7925.76,0,0,2,9,19,0,1,3,6,11
7926.272,0,2,6,5,10,0,1,3,3,4
7926.784,0,0,3,6,15,1,1,2,1,7
7927.296,1,0,3,10,12,0,0,4,7,6
7927.808,0,1,0,3,10,0,0,4,3,7
7928.32,0,0,3,7,14,0,2,4,4,4
7928.832,0,2,4,7,14,0,0,3,4,8
7929.344,0,1,2,4,12,0,0,2,4,5
7929.856,0,0,3,6,13,0,1,0,3,3
7930.368,0,1,2,5,17,0,2,3,1,7
7930.88,1,2,4,2,12,2,1,1,4,2
7931.392,1,3,4,7,17,1,1,3,3,7
7931.904,0,0,6,7,15,0,2,3,2,9
7932.416,0,0,3,9,15,1,2,1,3,8
7932.928,0,0,2,4,18,0,0,2,2,7
7933.44,0,1,1,8,9,2,1,5,2,9
7933.952,0,0,1,2,9,1,0,1,5,10
7934.464,0,0,1,4,11,0,0,2,0,6
7934.976,0,1,2,2,9,0,0,0,2,6
7935.488,1,0,2,8,16,0,1,1,3,5
7936,1,1,2,7,12,1,1,3,1,5
7936.512,0,0,5,3,18,0,1,2,6,4
7937.024,1,1,4,5,8,1,1,2,4,6
7937.536,0,1,3,5,9,0,0,2,5,6
7938.048,2,0,4,12,23,0,0,2,5,6
7938.56,0,0,1,4,14,0,0,3,5,1
7939.072,1,1,0,3,14,2,1,2,4,2
7939.584,1,1,2,11,17,0,2,2,9,5
7940.096,0,0,2,2,17,0,1,0,6,5
7940.608,0,0,5,7,8,0,0,2,1,6
7941.12,1,0,0,5,13,0,1,4,2,7
7941.632,0,0,0,7,14,0,2,3,4,7
7942.144,1,1,2,11,13,1,0,2,8,4
7942.656,0,2,1,3,12,0,0,3,4,10
7943.168,0,0,4,9,16,0,1,2,1,8
7943.68,1,0,6,12,13,0,1,3,4,11
7944.192,0,0,4,10,9,0,0,3,4,4
7944.704,0,1,2,12,12,0,0,1,2,12
7945.216,0,1,0,9,12,1,0,0,5,9
7945.728,0,1,5,7,10,0,0,3,4,5
7946.24,0,0,5,12,13,1,0,4,5,6
7946.752,0,1,1,3,11,1,1,3,6,5
7947.264,1,0,4,8,13,0,2,4,2,2
7947.776,0,1,0,5,12,0,0,4,3,11
7948.288,0,2,0,10,15,1,0,1,6,7
7948.8,1,0,3,5,8,0,0,2,4,3
7949.312,0,1,2,7,17,0,0,0,5,3
7949.824,0,0,3,5,12,0,1,3,3,7
7950.336,0,2,2,6,11,0,0,1,2,11
7950.848,0,0,2,5,18,0,1,2,5,2
7951.36,1,1,4,9,12,0,2,1,5,2
7951.872,0,2,6,7,10,0,0,0,4,7
7952.384,0,3,5,9,16,0,1,3,4,9
7952.896,0,0,2,9,11,0,1,2,6,7
7953.408,1,0,1,4,16,1,0,4,5,6
7953.92,0,0,1,5,14,2,0,2,1,7
7954.432,0,0,0,3,19,0,0,2,1,8
7954.944,1,2,1,7,11,0,1,4,3,6
7955.456,1,0,2,6,21,1,1,2,4,5
7955.968,0,2,1,4,14,1,2,1,4,7
7956.48,0,2,2,9,15,1,1,2,6,8
7956.992,0,0,0,7,5,0,0,3,10,9
7957.504,0,0,2,6,12,0,3,1,4,5
7958.016,0,0,2,5,13,0,3,2,3,6
7958.528,0,1,4,8,16,0,1,0,2,11
7959.04,0,0,2,7,14,0,1,2,7,5
7959.552,1,0,3,6,17,1,1,1,4,4
7960.064,0,0,2,3,7,0,1,4,7,3
7960.576,0,0,0,4,12,0,2,2,4,2
7961.088,0,2,2,5,15,1,0,3,3,7
7961.6,0,2,0,3,13,0,1,2,5,3
7962.112,0,0,3,8,14,0,1,0,6,7
7962.624,1,0,4,7,8,0,1,2,2,6
7963.136,0,0,2,8,9,2,0,3,3,10
7963.648,1,0,2,7,14,1,2,1,4,5
7964.16,1,0,4,7,20,0,2,5,3,5
7964.672,0,3,1,9,11,0,0,1,6,8
7965.184,0,2,3,6,15,0,0,2,3,7
7965.696,0,0,1,4,10,1,1,4,4,3
7966.208,0,2,3,5,12,1,0,1,1,7
7966.72,0,1,2,5,13,0,1,1,2,7
7967.232,0,0,4,3,12,0,1,2,8,4
7967.744,2,0,1,10,16,0,1,3,5,5
7968.256,0,1,1,7,15,1,1,5,3,3
7968.768,0,0,4,2,21,1,1,3,5,11
7969.28,0,1,5,2,10,0,1,4,3,6
7969.792,1,3,3,5,15,1,1,3,2,8
7970.304,0,0,2,5,14,1,0,2,4,5
7970.816,0,0,2,8,17,0,0,2,4,9
7971.328,0,1,3,5,9,0,0,2,2,4
7971.84,0,0,3,7,9,0,2,4,5,8
7972.352,4,1,1,5,20,0,1,1,1,14
7972.864,0,1,1,4,17,0,0,2,5,10
7973.376,0,2,1,6,12,1,2,3,5,8
7973.888,0,2,6,6,13,1,0,3,6,3
7974.4,0,1,2,6,8,0,3,3,2,6
7974.912,0,0,2,14,12,0,2,2,4,6
7975.424,0,2,6,2,20,0,0,2,3,6
7975.936,0,1,3,7,11,0,2,2,5,5
7976.448,0,1,3,5,9,0,2,2,7,5
7976.96,0,2,1,4,10,0,1,2,4,3
7977.472,0,0,2,7,12,1,0,3,3,5
7977.984,0,1,4,11,12,1,1,2,2,8
7978.496,0,1,2,10,12,0,1,3,5,3
7979.008,1,0,3,11,11,1,0,4,4,4
7979.52,0,1,2,7,10,0,1,3,6,4
7980.032,0,0,5,4,20,0,0,1,8,4
7980.544,0,1,0,5,20,0,0,4,7,8
7981.056,0,1,3,9,10,0,0,1,2,5
7981.568,0,0,0,6,10,1,3,2,6,10
7982.08,0,0,2,5,8,0,0,2,3,4
7982.592,0,1,4,4,20,2,3,3,6,4
7983.104,0,0,1,5,14,0,2,6,5,6
7983.616,0,0,4,7,11,1,0,3,5,7
7984.128,0,1,5,8,7,0,1,6,2,5
7984.64,1,2,4,5,14,0,2,4,4,8
7985.152,0,1,2,12,10,0,0,2,2,8
7985.664,0,2,2,8,10,0,0,2,4,8
7986.176,0,1,0,9,15,0,0,5,7,5
7986.688,0,1,1,5,12,0,0,5,7,8
7987.2,0,0,3,7,14,0,0,1,2,6
7987.712,0,1,2,5,15,0,1,2,6,3
7988.224,1,1,0,6,13,0,1,5,4,9
7988.736,1,0,1,6,12,0,2,1,2,5
7989.248,0,2,1,5,11,1,0,3,4,5
7989.76,0,0,2,7,11,1,1,3,6,8
7990.272,1,3,1,7,11,1,1,4,5,6
7990.784,0,0,2,9,10,0,0,3,3,6
7991.296,0,0,1,5,12,0,0,3,2,12
7991.808,1,1,1,8,12,0,0,0,0,5
7992.32,0,1,2,5,9,0,1,5,2,3
7992.832,0,0,2,5,14,0,1,5,4,5
7993.344,0,1,2,9,8,0,2,4,5,5
7993.856,1,0,3,10,5,0,2,1,3,7
7994.368,0,1,1,7,10,0,4,3,0,5
7994.88,2,1,3,0,15,0,2,1,3,5
7995.392,0,2,1,9,15,1,2,3,4,7
7995.904,0,1,4,9,12,0,0,1,8,6
7996.416,0,0,1,7,19,1,0,1,2,7
7996.928,0,1,4,11,13,0,3,0,4,5
7997.44,0,0,3,9,9,0,0,2,2,4
7997.952,0,1,3,8,10,0,1,2,2,6
7998.464,0,2,2,7,14,1,1,2,5,9
7998.976,1,0,5,8,15,0,0,2,4,4
7999.488,0,1,0,3,8,1,0,2,4,7
8000,0,1,3,5,9,0,0,4,3,3
8000.512,0,0,4,7,18,0,1,3,4,3
8001.024,0,1,2,8,17,1,2,1,1,5
8001.536,0,1,4,7,17,0,5,0,6,3
8002.048,1,2,3,7,11,0,0,2,5,4
8002.56,0,0,2,8,18,0,0,3,4,10
8003.072,1,0,4,7,14,1,1,1,5,1
8003.584,1,2,2,5,11,0,0,1,3,5
8004.096,0,0,2,5,10,2,2,1,2,4
8004.608,0,2,3,9,20,0,0,6,4,7
8005.12,1,0,1,5,18,1,1,2,3,5
8005.632,1,0,0,10,12,1,0,2,4,7
8006.144,1,1,3,9,17,2,1,3,8,10
8006.656,0,1,2,7,11,1,1,2,4,4
8007.168,1,0,1,8,10,0,2,4,4,5
8007.68,0,1,2,4,16,0,0,2,2,7
8008.192,0,0,0,7,10,0,3,2,3,7
8008.704,1,0,2,7,15,1,1,5,6,4
8009.216,0,0,5,5,10,0,1,3,4,5
8009.728,1,1,1,5,15,0,1,0,5,4
8010.24,1,0,1,7,14,0,0,2,3,11
8010.752,0,0,2,3,11,1,0,1,3,4
8011.264,0,0,2,6,7,0,1,2,5,11
8011.776,0,0,1,6,13,0,1,1,2,7
8012.288,0,0,4,6,12,0,2,2,4,5
8012.8,0,1,1,3,15,0,1,2,3,6
8013.312,0,1,7,8,6,0,0,5,3,10
8013.824,0,1,2,10,13,1,0,1,3,3
8014.336,0,1,1,5,11,0,0,1,7,4
8014.848,0,3,1,5,10,2,2,2,1,7
8015.36,0,0,4,9,15,0,1,0,5,7
8015.872,0,0,3,7,12,0,0,2,5,5
8016.384,0,0,2,13,15,1,2,1,5,9
8016.896,1,0,3,4,19,0,2,4,4,5
8017.408,0,0,3,9,14,0,0,5,3,13
8017.92,0,0,3,12,10,0,1,3,7,3
8018.432,0,2,2,3,9,0,0,6,4,6
8018.944,0,0,1,5,13,0,2,1,2,6
8019.456,0,1,4,9,16,1,0,0,3,5
8019.968,1,1,0,11,12,1,1,1,4,8
8020.48,0,1,0,4,16,1,0,1,2,4
8020.992,0,1,0,5,13,0,1,2,3,6
8021.504,0,0,2,5,12,0,0,5,7,6
8022.016,0,0,2,7,13,0,0,1,4,8
8022.528,0,2,1,7,12,0,1,2,5,6
8023.04,0,1,0,6,11,0,0,4,2,6
8023.552,0,3,2,8,6,0,0,4,6,9
8024.064,0,1,4,6,12,1,1,2,4,4
8024.576,0,0,3,6,13,0,0,6,4,9
8025.088,0,1,1,6,17,0,0,3,3,2
8025.6,0,0,1,9,16,0,3,4,6,6
8026.112,0,1,0,5,15,1,1,2,1,4
8026.624,0,1,2,3,11,0,3,2,7,7
8027.136,0,2,1,3,12,0,0,2,1,3
8027.648,0,2,1,2,9,0,2,6,1,8
8028.16,1,3,4,7,11,1,0,4,6,8
8028.672,0,1,1,8,11,0,0,1,2,8
8029.184,0,0,3,5,10,0,0,4,2,5
8029.696,0,0,0,10,9,2,1,2,2,4
8030.208,2,1,4,5,9,0,0,4,1,3
8030.72,0,1,3,9,15,0,0,1,3,2
8031.232,0,2,2,6,10,0,1,0,4,7
8031.744,0,1,2,6,7,0,0,3,8,8
8032.256,1,1,1,4,12,0,0,2,2,3
8032.768,1,0,2,6,14,0,0,7,2,4
8033.28,0,0,2,4,11,0,0,2,2,3
8033.792,0,1,2,9,8,0,0,2,8,2
8034.304,0,1,4,10,8,0,0,0,6,5
8034.816,0,0,5,8,13,1,1,1,3,3
8035.328,0,0,2,8,8,0,2,0,3,11
8035.84,1,0,5,6,15,1,2,6,3,7
8036.352,0,0,4,4,10,0,0,5,2,7
8036.864,0,0,4,5,16,0,1,3,3,9
8037.376,0,1,2,6,12,0,0,2,5,2
8037.888,1,0,1,4,19,1,1,3,5,3
8038.4,1,0,2,7,9,1,2,2,5,5
8038.912,0,1,3,9,19,0,0,2,3,13
8039.424,0,0,4,8,12,0,0,4,2,0
8039.936,0,1,2,5,10,0,1,0,1,12
8040.448,0,1,1,10,16,2,0,1,7,10
8040.96,0,1,2,9,15,0,3,4,4,5
8041.472,0,4,2,5,8,0,0,1,4,8
8041.984,0,0,1,5,17,0,1,1,1,3
8042.496,0,2,4,5,5,0,1,2,5,4
8043.008,0,2,0,15,13,1,0,4,2,6
8043.52,0,0,3,7,17,1,1,3,5,11
8044.032,0,0,2,2,17,0,0,1,6,8
8044.544,0,1,0,5,8,0,1,3,3,5
8045.056,0,0,0,10,7,0,1,1,5,4
8045.568,0,0,5,5,14,1,1,1,5,6
8046.08,0,1,1,8,13,0,0,2,4,6
8046.592,0,0,5,9,16,1,2,5,5,9
8047.104,0,1,2,6,10,0,0,6,6,7
8047.616,0,0,2,6,21,0,0,2,2,10
8048.128,1,0,1,3,12,2,0,2,5,2
8048.64,0,1,4,8,10,0,0,3,2,8
8049.152,0,0,1,6,19,0,1,6,2,9
8049.664,0,1,3,4,12,1,1,2,9,6
8050.176,1,1,4,7,22,0,1,5,2,8
8050.688,1,0,1,8,11,2,2,2,1,7
8051.2,1,0,2,7,10,1,1,2,4,3
8051.712,0,2,1,8,14,0,0,5,5,6
8052.224,0,2,3,7,14,0,0,3,3,5
8052.736,0,0,2,10,13,1,1,4,5,4
8053.248,0,0,2,3,14,1,1,2,2,5
8053.76,0,0,0,7,13,0,0,1,7,4
8054.272,0,0,4,3,11,1,1,3,11,8
8054.784,0,1,3,5,14,0,1,2,1,8
8055.296,0,0,1,7,7,0,1,1,3,7
8055.808,0,1,3,6,11,0,1,4,6,1
8056.32,1,0,1,6,12,1,0,3,9,0
8056.832,0,0,6,11,11,0,0,3,3,9
8057.344,0,0,6,9,9,1,0,3,5,6
8057.856,0,0,4,6,17,0,0,2,3,5
8058.368,0,0,2,7,14,1,1,2,4,5
8058.88,0,0,6,9,11,0,0,1,3,4
8059.392,1,1,1,5,9,0,1,1,4,7
8059.904,1,0,2,7,11,2,0,6,5,10
8060.416,1,1,5,4,20,0,1,1,3,9
8060.928,0,0,1,8,15,0,2,2,5,6
8061.44,0,0,2,7,9,0,2,2,1,8
8061.952,0,0,2,3,11,0,2,3,3,13
8062.464,0,0,0,7,12,0,1,2,4,7
8062.976,2,1,1,3,8,0,1,3,6,5
8063.488,0,1,4,9,12,1,0,2,3,6
8064,2,0,2,8,13,0,0,2,2,7
8064.512,0,1,2,6,17,0,2,1,8,9
8065.024,2,0,2,10,15,0,0,3,5,6
8065.536,0,1,6,6,13,0,1,2,6,5
8066.048,0,1,1,4,11,0,0,1,4,6
8066.56,0,0,1,4,13,0,3,3,7,11
8067.072,0,2,0,8,5,1,0,3,2,3
8067.584,0,1,3,11,14,0,0,2,2,5
8068.096,0,1,1,8,16,0,0,1,4,3
8068.608,0,1,4,6,13,1,0,3,8,4
8069.12,0,1,3,9,17,1,1,2,7,3
8069.632,0,0,1,8,8,0,1,1,3,11
8070.144,1,1,6,10,18,1,1,2,6,5
8070.656,0,0,2,7,12,0,0,3,4,5
8071.168,0,1,4,8,13,0,0,2,4,8
8071.68,1,1,2,4,15,1,2,3,3,10
8072.192,0,0,5,5,10,0,0,2,2,7
8072.704,5,1,3,6,14,1,2,3,4,9
8073.216,1,0,3,6,14,0,0,5,4,6
8073.728,0,1,1,10,11,1,0,3,4,7
8074.24,0,0,3,6,15,0,1,4,0,9
8074.752,0,1,4,8,22,0,0,1,2,8
8075.264,0,1,3,4,16,0,0,2,4,10
8075.776,2,0,6,4,14,1,0,2,1,10
8076.288,0,1,1,6,13,0,1,2,3,7
8076.8,1,2,2,7,5,0,0,1,4,7
8077.312,0,3,5,7,11,2,0,1,2,3
8077.824,0,0,3,4,23,0,1,4,3,5
8078.336,0,1,2,4,15,0,2,2,6,7
8078.848,0,1,1,7,16,1,0,3,0,10
8079.36,1,1,1,11,6,0,2,0,2,10
8079.872,1,2,3,6,9,1,1,2,8,2
8080.384,0,1,2,8,12,1,0,4,7,8
8080.896,1,0,5,7,15,0,3,3,4,6
8081.408,0,0,5,10,19,0,0,1,3,3
8081.92,1,0,5,4,17,0,0,3,6,7
8082.432,0,0,4,7,9,1,0,2,1,4
8082.944,0,0,2,6,22,0,0,3,0,2
8083.456,0,1,4,6,10,0,0,1,4,3
8083.968,0,2,3,8,13,0,0,2,2,9
8084.48,1,2,2,3,12,2,1,4,2,4
8084.992,0,0,0,8,16,0,0,1,3,7
8085.504,1,1,2,5,11,0,1,1,4,6
8086.016,0,1,2,6,11,0,0,2,4,8
8086.528,0,0,0,5,12,0,1,3,1,8
8087.04,1,0,3,4,15,0,1,3,0,8
8087.552,1,0,1,6,8,0,1,2,5,4
8088.064,0,0,4,2,12,1,1,1,3,5
8088.576,0,0,1,4,13,0,0,1,4,7
8089.088,0,0,2,7,13,0,0,1,5,5
8089.6,0,1,0,4,20,0,0,2,5,6
8090.112,0,2,5,4,12,0,0,5,6,7
8090.624,0,2,3,6,19,0,1,2,4,2
8091.136,0,1,3,5,11,0,1,1,4,8
8091.648,0,0,3,11,8,0,1,4,4,3
8092.16,1,0,1,8,20,0,2,4,3,7
8092.672,0,0,1,7,11,0,0,4,1,3
8093.184,1,1,2,7,18,0,1,2,3,3
8093.696,0,1,2,8,13,0,0,4,5,6
8094.208,0,1,0,3,13,0,0,1,1,6
8094.72,0,0,3,3,10,0,0,2,3,8
8095.232,0,0,3,6,11,1,0,2,6,10
8095.744,0,1,1,9,12,0,1,1,6,4
8096.256,0,0,3,10,13,0,0,0,2,6
8096.768,1,1,5,9,15,0,0,2,5,4
8097.28,0,0,3,5,8,0,0,3,4,11
8097.792,2,2,1,5,14,0,0,1,4,8
8098.304,0,0,2,7,12,0,2,4,5,4
8098.816,0,0,3,9,17,2,1,0,2,6
8099.328,1,1,3,7,15,1,0,1,1,4
8099.84,0,0,0,4,16,0,3,1,2,4
8100.352,0,1,3,6,14,0,0,4,4,10
8100.864,0,0,2,8,8,1,0,3,2,10
8101.376,0,0,2,7,8,1,0,0,2,4
8101.888,0,1,4,3,11,1,1,1,6,7
8102.4,0,0,3,6,11,0,0,1,2,8
8102.912,0,0,3,7,13,0,1,2,4,7
8103.424,0,0,4,11,15,1,0,4,4,10
8103.936,1,1,2,5,17,0,1,3,2,11
8104.448,0,1,1,9,14,1,0,2,7,10
8104.96,0,1,3,7,15,0,1,2,5,4
8105.472,0,1,1,5,14,1,0,2,3,9
8105.984,0,0,0,6,10,0,1,2,4,9
8106.496,1,1,2,5,17,0,3,4,7,6
8107.008,1,0,4,9,10,0,1,3,3,12
8107.52,0,0,1,6,21,1,2,3,7,6
8108.032,0,1,3,5,9,0,0,0,1,6
